baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
COL4A3BP	1704.14644012381	-5.86467110175186e-08	0.148732760159582	-3.9430930317298e-07	0.999999685386695	0.999999999882353
COL5A2	7018.15759341428	-1.62452144519704e-07	0.210004157121644	-7.73566327192294e-07	0.999999382783371	0.999999999882353
COL6A1	8753.44874686962	-6.08368831068266e-08	0.146180542653207	-4.16176339221516e-07	0.999999667939324	0.999999999882353
COL6A2	8001.27709156907	-1.78940582284351e-08	0.077728102112198	-2.30213497334666e-07	0.999999816316205	0.999999999882353
COL7A1	971.785019287246	-4.21946423946541e-08	0.140289805501929	-3.00767701856096e-07	0.999999760022094	0.999999999882353
COL8A1	7840.01006968548	-6.51615656276687e-08	0.166762248638572	-3.90745304525695e-07	0.999999688230354	0.999999999882353
COL9A2	78.7049527161106	-1.69912374017901e-07	0.298898899215601	-5.68461022987377e-07	0.999999546433726	0.999999999882353
COLEC12	2742.86813288681	-6.37428120762435e-08	0.175303775911855	-3.63613457523551e-07	0.999999709878436	0.999999999882353
COLGALT1	6949.1611069398	-9.81666590999224e-09	0.0553711332916849	-1.77288513462057e-07	0.999999858544232	0.999999999882353
COMMD1	481.088000133226	-6.88138687065187e-08	0.169795627129834	-4.05274681508143e-07	0.999999676637589	0.999999999882353
COMMD10	897.695456488407	-3.87079042001458e-08	0.126516238747699	-3.05952062622868e-07	0.999999755885573	0.999999999882353
COMMD2	1406.50346682222	-2.38872162525652e-08	0.0976752563836721	-2.44557497333156e-07	0.999999804871349	0.999999999882353
COMMD3	570.890402048508	-3.08185948922676e-08	0.112055720334079	-2.75029197977453e-07	0.999999780558449	0.999999999882353
COMMD4	2492.26394609406	-3.3921430780629e-08	0.106197150714572	-3.19419405816266e-07	0.999999745140188	0.999999999882353
COMMD5	815.72957812231	-3.98621257132904e-08	0.123793322857629	-3.22005458720374e-07	0.999999743076816	0.999999999882353
COMMD6	722.603114964536	-6.9010564299421e-08	0.160299777199997	-4.30509421191024e-07	0.99999965650318	0.999999999882353
COMMD7	1216.95042318377	-3.42594915830031e-08	0.113840178024796	-3.00943763242718e-07	0.999999759881618	0.999999999882353
COMMD8	601.138975958131	-3.94828048526275e-08	0.124253776133107	-3.17759395982714e-07	0.999999746464684	0.999999999882353
COMMD9	925.752077371198	-2.52680726978399e-08	0.0982455004642304	-2.57193180129808e-07	0.999999794789532	0.999999999882353
COMT	2260.43844702544	-2.81262928160999e-08	0.099233646873124	-2.8343504146392e-07	0.999999773851556	0.999999999882353
COMT.1	2260.43844702544	-2.81262928160999e-08	0.099233646873124	-2.8343504146392e-07	0.999999773851556	0.999999999882353
COMTD1	163.976956268627	-1.25472366597527e-07	0.245224947278054	-5.1166232469512e-07	0.999999591752531	0.999999999882353
COP1	1241.49362557447	-1.83242585353911e-08	0.0814180609059553	-2.250638044126e-07	0.999999820425065	0.999999999882353
COPA	10431.8817747729	-1.61388610744528e-08	0.070587896451062	-2.28634962732481e-07	0.999999817575693	0.999999999882353
COPB1	5710.49301809324	-1.05852791772535e-08	0.0585850338596536	-1.80682308772094e-07	0.999999855836375	0.999999999882353
COPB2	9562.78319950877	-1.39384664457375e-08	0.0659909582237333	-2.11217821667038e-07	0.999999831472561	0.999999999882353
COPE	3691.359041895	-1.97374208950202e-08	0.0782974452198751	-2.52082565907399e-07	0.999999798867213	0.999999999882353
COPG1	6020.89684304252	-1.04773256987085e-08	0.057530560311	-1.8211756746449e-07	0.999999854691205	0.999999999882353
COPG2	1449.85231494206	-1.75509588365989e-08	0.0788013139287949	-2.22724190264872e-07	0.999999822291807	0.999999999882353
COPRS	1188.5331602665	-4.92039580787101e-08	0.131571158681466	-3.73972218317487e-07	0.999999701613341	0.999999999882353
COPS2	3945.5221030993	-1.17970254685346e-08	0.0619716203354138	-1.90361739852608e-07	0.999999848113307	0.999999999882353
COPS3	2917.72525774839	-2.34193995772463e-08	0.0863943494961474	-2.71075593645053e-07	0.999999783712969	0.999999999882353
COPS4	1051.28107316482	-3.47412690100098e-08	0.112701559754417	-3.08258990254553e-07	0.999999754044911	0.999999999882353
COPS5	2684.50027258017	-1.68594999665428e-08	0.0744013555777891	-2.26602053626773e-07	0.99999981919772	0.999999999882353
COPS6	4802.09542458192	-4.74021491770734e-08	0.119566179567755	-3.9645114821296e-07	0.99999968367775	0.999999999882353
COPS7A	2364.53732554861	-2.22743013889984e-08	0.0862020208193055	-2.58396510630409e-07	0.999999793829414	0.999999999882353
COPS7B	1416.12728508903	-1.66137763814815e-08	0.0777354317694648	-2.13722057024806e-07	0.99999982947447	0.999999999882353
COPS8	2401.01885573639	-1.84060006059919e-08	0.0800914227085021	-2.29812381695126e-07	0.999999816636249	0.999999999882353
COPS9	632.461057099136	-3.3384058982821e-08	0.115806930300028	-2.882734124489e-07	0.999999769991095	0.999999999882353
COPZ1	4893.00459326213	-2.92575524884079e-08	0.0937011431400787	-3.12243282290262e-07	0.999999750865906	0.999999999882353
COPZ2	358.824515228096	-1.13988168733502e-07	0.221400045896374	-5.14851603900997e-07	0.999999589207854	0.999999999882353
COQ10A	362.917169363749	-8.44045494369415e-08	0.192079177025167	-4.39425817749534e-07	0.999999649388924	0.999999999882353
COQ10B	1161.51827226288	-4.14616262884367e-08	0.128166584341133	-3.23497942163153e-07	0.999999741885987	0.999999999882353
COQ2	548.056803565758	-5.26171158338511e-08	0.146995132713045	-3.57951415551745e-07	0.999999714396092	0.999999999882353
COQ3	370.858481787935	-5.1745462816451e-08	0.148346579086515	-3.4881466856255e-07	0.999999721686161	0.999999999882353
COQ4	956.508082420981	-2.91222615311816e-08	0.102934943711089	-2.8291909900801e-07	0.999999774263219	0.999999999882353
COQ5	1046.18929235569	-4.2903960397501e-08	0.125633339086559	-3.41501393733881e-07	0.99999972752131	0.999999999882353
COQ6	522.210481293651	-4.40154783983849e-08	0.13721987585521	-3.20766056112954e-07	0.999999744065716	0.999999999882353
COQ7	560.549034032903	-3.42485677684859e-08	0.119702455693394	-2.86114161736249e-07	0.999999771713928	0.999999999882353
COQ8A	1029.26991306928	-1.05598232606609e-07	0.201532765419901	-5.23975505355622e-07	0.999999581928034	0.999999999882353
COQ8B	586.224462226959	-3.28564104353623e-08	0.115075437018669	-2.85520622702757e-07	0.999999772187503	0.999999999882353
COQ9	1392.80631386684	-2.36686168505362e-08	0.0914855357452486	-2.58714305575518e-07	0.99999979357585	0.999999999882353
CORO1A	273.543223228427	-1.60313214080365e-07	0.243414885826165	-6.58600699526871e-07	0.99999947451267	0.999999999882353
CORO1B	3010.50040144534	-3.47608002663661e-08	0.10752019412949	-3.23295549713225e-07	0.999999742047472	0.999999999882353
CORO1B.1	3010.50040144534	-3.47608002663661e-08	0.10752019412949	-3.23295549713225e-07	0.999999742047472	0.999999999882353
CORO1C	7910.13708294536	-4.62086846431381e-08	0.118815002653566	-3.88912878097311e-07	0.999999689692419	0.999999999882353
CORO2A	500.65862039607	-4.95725379854503e-08	0.144015749445225	-3.44216088701499e-07	0.999999725355297	0.999999999882353
CORO2B	300.674406216123	-6.24108285775978e-08	0.162960200254329	-3.82982031687457e-07	0.99999969442455	0.999999999882353
CORO6	57.7064447740187	-2.28178925682875e-07	0.437328114382959	-5.21756818687087e-07	0.99999958369829	0.999999999882353
CORO7	363.68858987742	-4.48333794056411e-08	0.139039905043675	-3.22449726871995e-07	0.999999742722341	0.999999999882353
CORO7.1	363.68858987742	-4.48333794056411e-08	0.139039905043675	-3.22449726871995e-07	0.999999742722341	0.999999999882353
COTL1	12773.7099816099	-4.60442782479594e-08	0.111613183832182	-4.12534403795791e-07	0.999999670845168	0.999999999882353
COX10	601.50461150106	-3.66987601926891e-08	0.120573045493648	-3.04369521748727e-07	0.999999757148258	0.999999999882353
COX11	1487.50414724414	-2.92570336484374e-08	0.103941709563651	-2.81475393961279e-07	0.999999775415129	0.999999999882353
COX14	466.098845191317	-7.25690549104756e-08	0.168072454691001	-4.31772446257733e-07	0.999999655495431	0.999999999882353
COX15	1789.86119168141	-1.47143050464834e-08	0.0726018959149135	-2.02671085390497e-07	0.99999983829187	0.999999999882353
COX16	616.310100474022	-4.22615547766199e-08	0.131040742202243	-3.22506985738796e-07	0.999999742676655	0.999999999882353
COX17	838.813207233289	-6.42757876066407e-08	0.151753145400315	-4.23554895268136e-07	0.999999662052088	0.999999999882353
COX18	395.161235570435	-4.69815915755629e-08	0.140203290343706	-3.35096212509623e-07	0.999999732631906	0.999999999882353
COX19	519.907339013493	-5.34750761250033e-08	0.152711555738805	-3.50170462649638e-07	0.999999720604394	0.999999999882353
COX20	1177.18878134049	-3.82755986200616e-08	0.116723218729836	-3.27917607452661e-07	0.999999738359604	0.999999999882353
COX20.1	1177.18878134049	-3.82755986200616e-08	0.116723218729836	-3.27917607452661e-07	0.999999738359604	0.999999999882353
COX4I1	7239.77922122613	-3.20605513649794e-08	0.095705159645884	-3.34992924975056e-07	0.999999732714317	0.999999999882353
COX5A	3258.56834819342	-3.6257600654583e-08	0.105987251563981	-3.42093979413133e-07	0.999999727048495	0.999999999882353
COX5B	2918.62512441043	-2.20287231794361e-08	0.086279305619785	-2.55318735138089e-07	0.999999796285123	0.999999999882353
COX6A1	3870.6126056459	-3.00174144399372e-08	0.0964521544776793	-3.11215592875986e-07	0.999999751685883	0.999999999882353
COX6B1	3733.04502945679	-4.57771518796872e-08	0.117159722812692	-3.90724310204054e-07	0.999999688247105	0.999999999882353
COX6C	2624.96084926256	-4.51458787665493e-08	0.122114671050319	-3.69700695078205e-07	0.999999705021523	0.999999999882353
COX7A2	3353.56175861401	-3.39397609072123e-08	0.106158474453018	-3.19708446095208e-07	0.999999744909567	0.999999999882353
COX7A2L	2267.66337845448	-2.92082610044082e-08	0.0990239401850036	-2.94961611806592e-07	0.999999764654684	0.999999999882353
COX7B	2150.83308006945	-4.58524622344362e-08	0.123329714517106	-3.71787629720624e-07	0.99999970335639	0.999999999882353
COX7C	6357.04505268718	-2.64681582638768e-08	0.0895329295952812	-2.95624843099871e-07	0.999999764125502	0.999999999882353
COX8A	4111.09139985648	-4.30165487962286e-08	0.113202243956146	-3.7999731536146e-07	0.999999696806009	0.999999999882353
CPD	5760.99063025522	-5.6945343912153e-08	0.146999464683159	-3.87384702623867e-07	0.999999690911727	0.999999999882353
CPEB1	177.507563075588	-8.49080028393756e-08	0.223175788706436	-3.80453468234688e-07	0.999999696442052	0.999999999882353
CPEB1.1	8.39664180164093	-4.26248463407526e-07	1.09257398156344	-3.90132357716936e-07	0.999999688719415	0.999999999882353
CPEB2	179.732335051062	-8.3726899557494e-08	0.244086651015117	-3.43021214840251e-07	0.999999726308669	0.999999999882353
CPEB2.1	179.732335051062	-8.3726899557494e-08	0.244086651015117	-3.43021214840251e-07	0.999999726308669	0.999999999882353
CPEB3	42.6067521345842	-2.09036552868354e-07	0.413203911623164	-5.05891999054918e-07	0.999999596356585	0.999999999882353
CPEB4	1522.52013140758	-2.09586239315868e-08	0.0938384078525652	-2.23348034256038e-07	0.999999821794052	0.999999999882353
CPM	490.584267997187	-1.18757007460298e-07	0.258018057665549	-4.6026626405441e-07	0.999999632760654	0.999999999882353
CPNE1	5797.88905984106	-8.61281150266294e-09	0.0533649559681094	-1.61394520925116e-07	0.999999871225804	0.999999999882353
CPNE2	839.256816322249	-3.22202438179507e-08	0.115140425432493	-2.798343300967e-07	0.999999776724508	0.999999999882353
CPNE3	3757.21312339003	-3.52044126005739e-08	0.112355342620145	-3.13331006604593e-07	0.999999749998027	0.999999999882353
CPNE8	631.30997660161	-4.51130774410348e-08	0.139829376324291	-3.22629469049544e-07	0.999999742578928	0.999999999882353
CPOX	1549.69711119394	-1.53472382152785e-08	0.0739725089725378	-2.07472187011747e-07	0.999999834461145	0.999999999882353
CPPED1	779.052915852138	-3.24033383326352e-08	0.113610553503995	-2.85214157780649e-07	0.999999772432027	0.999999999882353
CPQ	260.52669800239	-7.20702589423059e-08	0.229730658014389	-3.13716330093791e-07	0.999999749690584	0.999999999882353
CPSF1	2829.87945215902	-2.56564674692944e-08	0.0943350261549459	-2.71971806390911e-07	0.999999782997895	0.999999999882353
CPSF2	3340.22334913549	-1.99736283537798e-08	0.0849304170008064	-2.3517638390484e-07	0.999999812356394	0.999999999882353
CPSF3	2392.05072324041	-1.68435240380971e-08	0.0740120258250962	-2.27578205708102e-07	0.999999818418863	0.999999999882353
CPSF4	1260.1781689517	-2.09510587495875e-08	0.0881712534935664	-2.37617794002626e-07	0.999999810408431	0.999999999882353
CPSF6	3275.24313709168	-1.78213163209927e-08	0.0771506145771924	-2.30993834834092e-07	0.999999815693586	0.999999999882353
CPSF7	3148.15801602918	-2.23982114277722e-08	0.0883163767474351	-2.53613341632277e-07	0.99999979764583	0.999999999882353
CPT1A	2113.08891032787	-2.56272468738617e-08	0.0989845487506688	-2.58901487124156e-07	0.999999793426501	0.999999999882353
CPT1B	341.51710402963	-5.62309016982598e-08	0.163073945450151	-3.4481842910613e-07	0.999999724874699	0.999999999882353
CPT1C	75.4395064623261	-1.40072072764799e-07	0.292354625333603	-4.79117005947703e-07	0.999999617719938	0.999999999882353
CPT2	1134.47920939371	-2.10296120030613e-08	0.0886201006268651	-2.37300701018231e-07	0.999999810661434	0.999999999882353
CPTP	632.603360599002	-4.82777251155755e-08	0.140623172885298	-3.43312728087525e-07	0.999999726076075	0.999999999882353
CRABP2	58.7338600559883	-2.16241294509763e-07	0.393232865057029	-5.49906464400941e-07	0.999999561238122	0.999999999882353
CRACR2A	545.083242818098	-8.464415415904e-07	0.659118517618667	-1.28420233837234e-06	0.999998975354781	0.999999999882353
CRADD	390.473309238023	-7.78495363918398e-08	0.189158835186576	-4.11556437821438e-07	0.999999671625472	0.999999999882353
CRAT	904.17886181558	-8.41763138376785e-08	0.183097805087463	-4.59734150267224e-07	0.999999633185219	0.999999999882353
CRBN	876.57739542268	-2.67507751413722e-08	0.10354005622212	-2.58361605328715e-07	0.999999793857264	0.999999999882353
CRCP	1790.27449744966	-1.9128156525751e-08	0.0835717664492489	-2.28882998869805e-07	0.999999817377789	0.999999999882353
CREB1	1398.97214251824	-3.21367047114236e-08	0.114524689833422	-2.80609401851836e-07	0.999999776106091	0.999999999882353
CREB3	861.726320331189	-1.11850434413578e-07	0.21085166949517	-5.30469759529886e-07	0.999999576746369	0.999999999882353
CREB3L2	4516.05357215633	-2.7286485326858e-08	0.102084860807285	-2.67292183298063e-07	0.999999786731694	0.999999999882353
CREB5	587.83469854234	-8.70203725383609e-08	0.232759930853675	-3.73863199817955e-07	0.999999701700325	0.999999999882353
CREBBP	2812.28978329568	-7.70615847395246e-08	0.17863030648929	-4.31402634043765e-07	0.999999655790499	0.999999999882353
CREBL2	1717.56547741218	-2.74304304659182e-08	0.102504193522049	-2.67603007481033e-07	0.999999786483692	0.999999999882353
CREBRF	753.302007442878	-6.26853718389414e-08	0.176973023834154	-3.54208627285962e-07	0.999999717382405	0.999999999882353
CREBZF	1733.48239449232	-2.49132122759697e-08	0.0969066727185648	-2.57084590535085e-07	0.999999794876174	0.999999999882353
CRELD1	776.80965966677	-2.72922274188126e-08	0.108367348798544	-2.51849175248803e-07	0.999999799053431	0.999999999882353
CRELD2	1189.69614742972	-3.47013285381997e-08	0.118738785452936	-2.92249313531627e-07	0.999999766818785	0.999999999882353
CREM	524.792846351529	-6.20562289844071e-08	0.156258988183457	-3.97137020441662e-07	0.999999683130503	0.999999999882353
CRIM1	8493.18220587717	-8.52719662981919e-08	0.155889790438611	-5.47001609651734e-07	0.999999563555861	0.999999999882353
CRIP2	1971.98022805026	-4.71778492575594e-08	0.129716967766436	-3.63698366296275e-07	0.999999709810689	0.999999999882353
CRIPT	644.274108566884	-9.80320813105269e-08	0.203568491226723	-4.81568049749627e-07	0.999999615764288	0.999999999882353
CRK	3385.2305822551	-1.89899831904262e-08	0.0818001792926202	-2.32150874908161e-07	0.999999814770401	0.999999999882353
CRKL	3006.24157429446	-1.68184248310543e-08	0.0788107152919629	-2.13402768503605e-07	0.999999829729226	0.999999999882353
CRLF1	121.791383894865	-1.20011144521819e-07	0.252011424745471	-4.7621311074698e-07	0.999999620036911	0.999999999882353
CRLF3	643.275193396012	-2.74977168679497e-08	0.10282022563773	-2.67434901036235e-07	0.999999786617821	0.999999999882353
CRLS1	800.32167898111	-3.48531210536047e-08	0.114491539494626	-3.04416563943929e-07	0.999999757110724	0.999999999882353
CRMP1	322.8198676354	-9.01385900594872e-08	0.208907786866409	-4.31475491706436e-07	0.999999655732367	0.999999999882353
CRNKL1	1138.47232804114	-2.87676191725599e-08	0.102492437341252	-2.80680408416644e-07	0.999999776049436	0.999999999882353
CROCC	822.201157534033	-3.59999012009384e-08	0.122497011973754	-2.93883912928846e-07	0.999999765514563	0.999999999882353
CROT	1086.44950382133	-4.49563875046667e-08	0.149512965372377	-3.00685545181304e-07	0.999999760087646	0.999999999882353
CRTAP	8699.36511951796	-1.42016637112956e-08	0.0646377287636404	-2.19711675873182e-07	0.999999824695446	0.999999999882353
CRTC1	405.660187534203	-4.48493462643855e-08	0.140022304535316	-3.20301443496623e-07	0.999999744436423	0.999999999882353
CRTC2	1477.98298597629	-2.54409880244874e-08	0.0957091630136371	-2.65815594070783e-07	0.999999787909841	0.999999999882353
CRTC3	582.476831425442	-3.95097637088201e-08	0.12953262158091	-3.05017865203485e-07	0.999999756630955	0.999999999882353
CRY1	699.064257377146	-2.84915717219671e-08	0.105739688852905	-2.69450118787488e-07	0.99999978500991	0.999999999882353
CRY2	287.431732420482	-5.062799001359e-08	0.15646352409639	-3.23576950640588e-07	0.999999741822947	0.999999999882353
CRYBG1	1167.01569164521	-9.19779339699617e-08	0.189871999373148	-4.84420737515915e-07	0.999999613488173	0.999999999882353
CRYBG3	1166.35015725077	-8.0330202003795e-08	0.206614661292131	-3.88792361110409e-07	0.999999689788578	0.999999999882353
CRYL1	294.420388507267	-6.51855047138032e-08	0.180194687786661	-3.61750424024589e-07	0.999999711364922	0.999999999882353
